,draft_year,player_id,player_name,position,pos_abbr,school_x,school_name,school_abbr,link,pick,overall,round,traded,trade_note,team,team_abbr,team_logo_espn,guid,weight,height,pos_rk,ovr_rk,grade,player_image,Year,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,Unnamed: 0,alt_player_id,school_y,Total Total Tackles,Mean Total Tackles,Highest Total Tackles,Lowest Total Tackles,Total Solo Tackles,Mean Solo Tackles,Highest Solo Tackles,Lowest Solo Tackles,Total Assist Tackles,Mean Assist Tackles,Highest Assist Tackles,Lowest Assist Tackles,Total Passes Defended,Mean Passes Defended,Highest Passes Defended,Lowest Passes Defended,Total Sacks,Mean Sacks,Highest Sacks,Lowest Sacks,Total Forced Fumbles,Mean Forced Fumbles,Highest Forced Fumbles,Lowest Forced Fumbles,Total Interceptions,Mean Interceptions,Highest Interceptions,Lowest Interceptions,Total Interception Yards,Mean Interception Yards,Highest Interception Yards,Lowest Interception Yards,Total Interception Touchdowns,Mean Interception Touchdowns,Highest Interception Touchdowns,Lowest Interception Touchdowns
144,2021,104758,Israel Mukuamu,Cornerback,CB,South Carolina,Gamecocks,SC,http://insider.espn.com/nfl/draft/player/_/id/104758,43.0,227.0,6.0,False,Compensatory Selection,Dallas Cowboys,DAL,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/dal.png,d2993b56a90e65e9000ff0969811c363,212.0,76.0,26.0,171.0,57.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104758.png,2021,South Carolina,CB,76.13,212,,,13.0,36.5,119.0,,,58348,4362855,South Carolina,86.0,28.666666666666668,59.0,10.0,64.0,21.33333333333333,45.0,6.0,22.0,7.333333333333333,14.0,4.0,10.0,3.333333333333333,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,7.0,2.333333333333333,4.0,1.0,135.0,45.0,56.0,26.0,1.0,0.3333333333333333,1.0,0.0
145,2021,104843,Mark Webb,Safety,S,Georgia,Bulldogs,UGA,http://insider.espn.com/nfl/draft/player/_/id/104843,13.0,241.0,7.0,False,,Los Angeles Chargers,LAC,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,c382d6f3eff004402235dfa3e966b662,207.0,74.0,19.0,208.0,48.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104843.png,2021,Georgia,CB,73.5,207,,4.61,,36.5,136.0,4.52,7.3,59821,4259570,Georgia,82.0,20.5,46.0,1.0,49.0,12.25,31.0,0.0,33.0,8.25,15.0,1.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,2.0,0.0,1.0,0.25,1.0,0.0,13.0,3.25,13.0,0.0,0.0,0.0,0.0,0.0
146,2021,105300,James Wiggins,Safety,S,Cincinnati,Bearcats,CIN,http://insider.espn.com/nfl/draft/player/_/id/105300,16.0,243.0,7.0,False,,Arizona Cardinals,ARI,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ari.png,cb5c32c1630de25e84d6a8345797fd00,209.0,71.0,22.0,224.0,42.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105300.png,2021,Cincinnati,FS,71.25,209,,4.42,22.0,38.0,127.0,,,60752,4044064,Cincinnati,87.0,29.0,54.0,1.0,62.0,20.666666666666668,36.0,1.0,25.0,8.333333333333334,18.0,0.0,11.0,3.6666666666666665,6.0,0.0,1.0,0.3333333333333333,1.0,0.0,2.0,0.6666666666666666,1.0,0.0,5.0,1.6666666666666667,4.0,0.0,83.0,27.666666666666668,83.0,0.0,1.0,0.3333333333333333,1.0,0.0
147,2021,105455,Chris Wilcox,Cornerback,CB,BYU,Cougars,BYU,http://insider.espn.com/nfl/draft/player/_/id/105455,24.0,251.0,7.0,True,From PIT,Tampa Bay Buccaneers,TB,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/tb.png,92b77511822c8286b88ee0f696b698fd,198.0,74.0,43.0,333.0,30.0,,2021,Brigham Young,CB,73.63,198,,4.39,,37.5,126.0,4.3,7.19,65768,4046652,BYU,87.0,17.4,32.0,1.0,67.0,13.4,23.0,1.0,20.0,4.0,9.0,0.0,8.0,1.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2021,104782,DJ Daniel,Cornerback,CB,Georgia,Bulldogs,UGA,http://insider.espn.com/nfl/draft/player/_/id/104782,,,,,,,,,04b806c87a1978462e08ceede9241f79,195.0,71.75,19.0,117.0,68.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104782.png,2021,Georgia,CB,71.75,195,,4.62,11.0,31.0,119.0,4.12,7.02,56064,4567961,Georgia,51.0,25.5,42.0,9.0,44.0,22.0,36.0,8.0,7.0,3.5,6.0,1.0,9.0,4.5,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2021,105273,Trill Williams,Safety,S,Syracuse,Orange,SYR,http://insider.espn.com/nfl/draft/player/_/id/105273,,,,,,,,,66a559c74802f05249ad6637b28a4b9e,208.0,72.375,9.0,125.0,67.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105273.png,2021,Syracuse,CB,72.38,208,,4.59,20.0,36.0,123.0,4.27,7.17,56330,4361942,Syracuse,93.0,31.0,38.0,24.0,65.0,21.666666666666668,25.0,15.0,28.0,9.333333333333334,13.0,6.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,4.0,1.3333333333333333,2.0,1.0,134.0,44.66666666666666,90.0,3.0,1.0,0.3333333333333333,1.0,0.0
150,2021,104930,Bryan Mills,Cornerback,CB,North Carolina Central,Eagles,NCCU,http://insider.espn.com/nfl/draft/player/_/id/104930,,,,,,,,,cd9b770644b6796d3a1fc0a95f55572a,174.0,73.125,23.0,151.0,60.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104930.png,2021,North Carolina Central,CB,73.13,174,,4.6,2.0,37.0,124.0,4.31,7.2,57652,4576072,North Carolina Central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0
151,2021,104869,Paris Ford,Safety,S,Pittsburgh,Panthers,PITT,http://insider.espn.com/nfl/draft/player/_/id/104869,,,,,,,,,1753f71be3acd382ae1f88c13718308f,197.0,72.625,16.0,196.0,51.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104869.png,2021,Pittsburgh,SS,72.63,197,,4.85,,28.5,110.0,4.45,7.44,59269,4240705,Pittsburgh,143.0,47.66666666666666,97.0,5.0,93.0,31.0,60.0,3.0,50.0,16.666666666666668,37.0,2.0,14.0,4.666666666666667,11.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,6.0,2.0,3.0,0.0,103.0,34.333333333333336,69.0,0.0,1.0,0.3333333333333333,1.0,0.0
152,2021,104873,Tyler Coyle,Safety,S,Purdue,Boilermakers,PUR,http://insider.espn.com/nfl/draft/player/_/id/104873,,,,,,,,,9ccd711246bbabe44d401191c7503294,209.0,72.5,21.0,214.0,45.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104873.png,2021,Purdue,SS,72.5,209,,4.41,24.0,39.0,133.0,4.02,7.14,60246,4044079,Purdue,274.0,68.5,108.0,13.0,172.0,43.0,64.0,10.0,102.0,25.5,44.0,3.0,16.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,2.0,0.0,3.0,0.75,2.0,0.0,86.0,21.5,52.0,0.0,2.0,0.5,1.0,0.0
153,2021,104883,Christian Uphoff,Safety,S,Illinois State,Redbirds,ILST,http://insider.espn.com/nfl/draft/player/_/id/104883,,,,,,,,,505d646d78c6625227812d54a046fe2f,209.0,74.0,23.0,232.0,40.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104883.png,2021,Illinois State,SS,74.0,209,,4.64,17.0,33.0,120.0,4.38,7.09,61203,4052041,Illinois State,8.0,4.0,6.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,3.0,1.5,2.0,1.0,52.0,26.0,52.0,0.0,0.0,0.0,0.0,0.0
154,2021,105320,Jordyn Peters,Safety,S,Auburn,Tigers,AUB,http://insider.espn.com/nfl/draft/player/_/id/105320,,,,,,,,,74a7ef3efd88f084fb449e7a4fa79805,202.0,72.75,26.0,282.0,33.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105320.png,2021,Auburn,FS,72.75,202,,4.7,7.0,39.5,124.0,4.47,7.14,63477,4242513,Auburn,91.0,22.75,35.0,11.0,54.0,13.5,20.0,11.0,37.0,9.25,15.0,0.0,6.0,1.5,2.0,1.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,35.0,8.75,35.0,0.0,0.0,0.0,0.0,0.0
155,2021,105335,Lorenzo Burns,Cornerback,CB,Arizona,Wildcats,ARIZ,http://insider.espn.com/nfl/draft/player/_/id/105335,,,,,,,,,f4372c85e0e9f2411c1e54dd7487be75,183.0,70.375,36.0,299.0,31.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105335.png,2021,Arizona,CB,70.38,183,,4.56,14.0,33.5,123.0,4.51,7.55,64225,4039596,Arizona,192.0,38.4,81.0,1.0,142.0,28.4,59.0,1.0,50.0,10.0,22.0,0.0,26.0,5.2,11.0,0.0,2.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.8,5.0,0.0,87.0,17.4,58.0,0.0,0.0,0.0,0.0,0.0
156,2021,105337,Aashari Crosswell,Safety,S,Arizona State,Sun Devils,ASU,http://insider.espn.com/nfl/draft/player/_/id/105337,,,,,,,,,b597b0771be8a095d330c934bf187bac,205.0,72.0,28.0,301.0,31.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105337.png,2021,Arizona State,FS,72.25,205,,,,,101.0,,,64315,4360442,Arizona State,93.0,46.5,50.0,43.0,76.0,38.0,41.0,35.0,17.0,8.5,9.0,8.0,19.0,9.5,10.0,9.0,0.0,0.0,0.0,0.0,3.0,1.5,3.0,0.0,6.0,3.0,4.0,2.0,156.0,78.0,127.0,29.0,0.0,0.0,0.0,0.0
157,2021,105434,Mark Gilbert,Cornerback,CB,Duke,Blue Devils,DUKE,http://insider.espn.com/nfl/draft/player/_/id/105434,,,,,,,,,8052d9a3bf1af0c9a1949e2db6722fee,186.0,72.125,37.0,307.0,31.0,,2021,Duke,CB,72.13,186,,4.48,13.0,36.0,130.0,4.38,7.1,64396,4036033,Duke,65.0,16.25,35.0,4.0,44.0,11.0,19.0,4.0,21.0,5.25,16.0,0.0,14.0,3.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.75,6.0,0.0,7.0,1.75,7.0,0.0,0.0,0.0,0.0,0.0
158,2021,105443,Antonio Phillips,Cornerback,CB,Ball State,Cardinals,BALL,http://insider.espn.com/nfl/draft/player/_/id/105443,,,,,,,,,b597a2dfea89796538be0f33d87eb2b9,193.0,71.375,41.0,322.0,30.0,,2021,Ball State (IN),CB,71.38,193,,,,,116.0,,,65313,4244740,Ball State,129.0,32.25,43.0,19.0,71.0,17.75,23.0,12.0,58.0,14.5,23.0,7.0,17.0,4.25,5.0,3.0,1.0,0.25,1.0,0.0,1.0,0.25,1.0,0.0,7.0,1.75,4.0,0.0,-1.0,-0.25,0.0,-1.0,0.0,0.0,0.0,0.0
159,2021,105468,Donovan Stiner,Safety,S,Florida,Gators,FLA,http://insider.espn.com/nfl/draft/player/_/id/105468,,,,,,,,,d12830501cce353220df8c6bd2b050fc,205.0,73.5,29.0,346.0,30.0,,2021,Florida,SS,73.5,205,,4.58,15.0,34.5,127.0,4.23,7.08,66636,4240599,Florida,142.0,35.5,54.0,9.0,72.0,18.0,28.0,6.0,70.0,17.5,27.0,3.0,3.0,0.75,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.5,4.0,0.0,33.0,8.25,33.0,0.0,0.0,0.0,0.0,0.0
