,draft_year,player_id,player_name,position,pos_abbr,school_x,school_name,school_abbr,link,pick,overall,round,traded,trade_note,team,team_abbr,team_logo_espn,guid,weight,height,pos_rk,ovr_rk,grade,player_image,Year,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,Unnamed: 0,alt_player_id,school_y,Total Rushing Attempts,Mean Rushing Attempts,Highest Rushing Attempts,Lowest Rushing Attempts,Total Rushing Yards,Mean Rushing Yards,Highest Rushing Yards,Lowest Rushing Yards,Total Yards Per Rush Attempt,Mean Yards Per Rush Attempt,Highest Yards Per Rush Attempt,Lowest Yards Per Rush Attempt,Total Rushing Touchdowns,Mean Rushing Touchdowns,Highest Rushing Touchdowns,Lowest Rushing Touchdowns,Total Long Rushing,Mean Long Rushing,Highest Long Rushing,Lowest Long Rushing,Total Receptions,Mean Receptions,Highest Receptions,Lowest Receptions,Total Receiving Yards,Mean Receiving Yards,Highest Receiving Yards,Lowest Receiving Yards,Total Yards Per Reception,Mean Yards Per Reception,Highest Yards Per Reception,Lowest Yards Per Reception,Total Long Reception,Mean Long Reception,Highest Long Reception,Lowest Long Reception,Total Receiving Touchdowns,Mean Receiving Touchdowns,Highest Receiving Touchdowns,Lowest Receiving Touchdowns
50,2019,103755,LJ Scott,Running Back,RB,Michigan State,Spartans,MSU,http://insider.espn.com/nfl/draft/player/_/id/103755,,,,,,,,,1c7ac7ae47b09c36c27b14d01caf2a50,227.0,72.375,23.0,256.0,47.0,,2019.0,Michigan State,RB,72.38,227.0,9.38,32.13,,4.73,21.0,33.0,120.0,4.34,7.27,,29126,3929828,Michigan State,610.0,152.5,201.0,79.0,2855.0,713.75,994.0,264.0,18.0,4.5,5.4,3.3,50.0,7.142857142857143,11.0,0.0,157.0,39.25,61.0,14.0,43.0,10.75,20.0,3.0,403.0,100.75,147.0,15.0,36.5,9.125,14.7,5.0,131.0,32.75,64.0,9.0,4.0,0.5714285714285714,1.0,0.0
51,2019,103775,Alex Barnes,Running Back,RB,Kansas State,Wildcats,KSU,http://insider.espn.com/nfl/draft/player/_/id/103775,,,,,,,,,e84c9783affca1f39862efc8c1c0d2b4,226.0,72.375,26.0,280.0,42.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103775.png,2019.0,Kansas State,RB,72.38,226.0,10.0,31.0,,4.59,34.0,38.5,126.0,4.1,6.95,11.72,29815,3886636,Kansas State,458.0,152.66666666666666,256.0,56.0,2616.0,872.0,1355.0,442.0,18.8,6.266666666666667,7.9,5.3,50.0,8.333333333333334,12.0,6.0,161.0,53.66666666666666,75.0,31.0,25.0,12.5,20.0,5.0,223.0,111.5,194.0,29.0,15.5,7.75,9.7,5.8,41.0,20.5,30.0,11.0,0.0,0.0,0.0,0.0
52,2019,103917,James Williams,Running Back,RB,Washington State,Cougars,WSU,http://insider.espn.com/nfl/draft/player/_/id/103917,,,,,,,,,4fe2a6a4c727e444a8fdfa44dbe48304,197.0,69.5,27.0,286.0,41.0,,2019.0,Washington State,RB,69.5,197.0,9.25,30.38,,4.58,13.0,36.5,118.0,4.25,7.01,12.2,30044,3884368,Washington State,316.0,105.33333333333331,122.0,92.0,1539.0,513.0,584.0,395.0,14.6,4.866666666666666,5.7,4.3,38.0,6.333333333333333,12.0,1.0,108.0,36.0,43.0,27.0,202.0,67.33333333333333,83.0,48.0,1437.0,479.0,613.0,342.0,21.3,7.099999999999999,7.4,6.8,94.0,31.33333333333333,41.0,24.0,16.0,2.6666666666666665,4.0,1.0
53,2019,103799,Devine Ozigbo,Running Back,RB,Nebraska,Cornhuskers,NEB,http://insider.espn.com/nfl/draft/player/_/id/103799,,,,,,,,,f02206ea0bd57c599351dde778e4c1a4,222.0,70.75,30.0,312.0,38.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103799.png,2019.0,Nebraska,RB,70.75,222.0,9.25,31.0,,4.68,17.0,36.0,122.0,4.31,7.04,,30888,3699935,Nebraska,419.0,104.75,155.0,38.0,2196.0,549.0,1082.0,209.0,20.5,5.125,7.0,3.8,42.0,5.25,12.0,1.0,167.0,41.75,66.0,28.0,49.0,12.25,23.0,5.0,488.0,122.0,203.0,62.0,48.900000000000006,12.225,20.0,7.7,125.0,31.25,39.0,19.0,0.0,0.0,0.0,0.0
54,2019,103761,Nick Brossette,Running Back,RB,LSU,Tigers,LSU,http://insider.espn.com/nfl/draft/player/_/id/103761,,,,,,,,,a109741bf34cc2191100ac888d636554,209.0,71.125,34.0,371.0,31.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103761.png,2019.0,Louisiana State,RB,71.25,209.0,8.63,30.0,,4.72,15.0,35.5,118.0,4.44,7.38,,33039,3843406,LSU,286.0,71.5,240.0,12.0,1345.0,336.25,1039.0,65.0,24.5,6.125,9.7,4.3,28.0,5.6,14.0,0.0,135.0,33.75,60.0,10.0,15.0,7.5,14.0,1.0,77.0,38.5,78.0,-1.0,4.6,2.3,5.6,-1.0,15.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0
55,2020,104430,Clyde Edwards-Helaire,Running Back,RB,LSU,Tigers,LSU,http://insider.espn.com/nfl/draft/player/_/id/104430,32.0,32.0,1.0,False,,Kansas City Chiefs,KC,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/kc.png,5990ba76e7a78e7512d5fdfcbb8fe077,207.0,67.0,3.0,28.0,88.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104430.png,2020.0,Louisiana State,RB,67.25,207.0,9.63,29.0,,4.6,15.0,39.5,123.0,,,,34738,4242214,LSU,370.0,123.33333333333331,215.0,9.0,2103.0,701.0,1414.0,31.0,14.5,4.833333333333333,6.6,3.4,46.0,9.2,16.0,0.0,146.0,48.66666666666666,89.0,10.0,69.0,23.0,55.0,3.0,595.0,198.33333333333331,453.0,46.0,32.2,10.733333333333334,15.3,8.2,83.0,27.666666666666668,30.0,26.0,2.0,0.4,1.0,0.0
56,2020,104118,D'Andre Swift,Running Back,RB,Georgia,Bulldogs,UGA,http://insider.espn.com/nfl/draft/player/_/id/104118,3.0,35.0,2.0,False,,Detroit Lions,DET,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/det.png,53a49a954f5bfb949672ef5787f431ee,212.0,68.0,1.0,18.0,91.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104118.png,2020.0,Georgia,RB,68.25,212.0,9.0,29.88,,4.48,,35.5,121.0,,,,35021,4259545,Georgia,440.0,146.66666666666666,196.0,81.0,2885.0,961.6666666666666,1218.0,618.0,20.2,6.733333333333333,7.6,6.2,40.0,6.666666666666667,10.0,3.0,201.0,67.0,83.0,47.0,73.0,24.33333333333333,32.0,17.0,666.0,222.0,297.0,153.0,27.3,9.1,9.3,9.0,122.0,40.66666666666666,48.0,35.0,10.0,1.6666666666666667,3.0,1.0
57,2020,104135,Cam Akers,Running Back,RB,Florida State,Seminoles,FSU,http://insider.espn.com/nfl/draft/player/_/id/104135,20.0,52.0,2.0,False,,Los Angeles Rams,LAR,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,8a1218d0b8ed82db698f4743bed2b3ee,217.0,70.0,5.0,55.0,81.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104135.png,2020.0,Florida State,RB,70.38,217.0,9.0,30.63,,4.47,20.0,35.5,122.0,4.42,,,35894,4240021,Florida State,586.0,195.33333333333331,231.0,161.0,2874.0,958.0,1144.0,706.0,14.7,4.9,5.3,4.4,54.0,9.0,14.0,6.0,198.0,66.0,85.0,50.0,69.0,23.0,30.0,16.0,486.0,162.0,225.0,116.0,21.1,7.033333333333334,7.5,6.3,88.0,29.33333333333333,44.0,19.0,14.0,2.333333333333333,4.0,1.0
58,2020,104134,J.K. Dobbins,Running Back,RB,Ohio State,Buckeyes,OSU,http://insider.espn.com/nfl/draft/player/_/id/104134,23.0,55.0,2.0,True,From NE through ATL,Baltimore Ravens,BAL,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,249571a56db727052aa010c3bca5b417,209.0,70.0,2.0,27.0,89.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104134.png,2020.0,Ohio State,RB,69.5,209.0,9.5,29.75,,,23.0,,,,,,36178,4241985,Ohio State,725.0,241.66666666666663,301.0,194.0,4459.0,1486.3333333333333,2003.0,1053.0,18.5,6.166666666666667,7.2,4.6,76.0,12.666666666666666,21.0,7.0,187.0,62.333333333333336,77.0,42.0,71.0,23.666666666666668,26.0,22.0,645.0,215.0,263.0,135.0,26.9,8.966666666666667,10.7,6.1,81.0,27.0,35.0,18.0,10.0,1.6666666666666667,2.0,1.0
59,2020,104222,Zack Moss,Running Back,RB,Utah,Utes,UTAH,http://insider.espn.com/nfl/draft/player/_/id/104222,22.0,86.0,3.0,False,,Buffalo Bills,BUF,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/buf.png,e6535721e57a166c83c56c4676971657,223.0,69.0,6.0,57.0,80.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104222.png,2020.0,Utah,RB,69.38,223.0,9.25,31.25,,4.65,19.0,33.0,,4.37,,,37650,4035676,Utah,712.0,178.0,235.0,84.0,4067.0,1016.75,1416.0,382.0,22.1,5.525,6.1,4.5,76.0,9.5,15.0,2.0,286.0,71.5,91.0,51.0,66.0,16.5,29.0,1.0,685.0,171.25,388.0,4.0,32.6,8.15,13.9,4.0,113.0,28.25,69.0,4.0,6.0,0.75,2.0,0.0
60,2020,104463,Darrynton Evans,Running Back,RB,Appalachian State,Mountaineers,APP,http://insider.espn.com/nfl/draft/player/_/id/104463,29.0,93.0,3.0,False,,Tennessee Titans,TEN,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ten.png,bf2a1a15ef05125d61510455a15f3e4f,203.0,70.0,11.0,137.0,60.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104463.png,2020.0,Appalachian State (NC),RB,70.13,203.0,9.25,31.63,,4.41,20.0,37.0,125.0,,,,38042,4036431,Appalachian State,482.0,160.66666666666666,255.0,48.0,2884.0,961.3333333333334,1480.0,217.0,16.9,5.633333333333333,6.6,4.5,50.0,8.333333333333334,18.0,0.0,191.0,63.66666666666666,87.0,25.0,39.0,13.0,21.0,6.0,319.0,106.33333333333331,198.0,34.0,22.4,7.466666666666666,9.4,5.7,106.0,35.333333333333336,58.0,23.0,12.0,2.0,5.0,0.0
61,2020,104226,La'Mical Perine,Running Back,RB,Florida,Gators,FLA,http://insider.espn.com/nfl/draft/player/_/id/104226,14.0,120.0,4.0,False,,New York Jets,NYJ,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyj.png,4155a8266577032b1c4cbe4c3460c730,216.0,71.0,7.0,72.0,75.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104226.png,2020.0,Florida,RB,70.75,216.0,10.25,31.63,,4.62,22.0,35.0,118.0,4.31,7.13,,39158,4034952,Florida,493.0,123.25,136.0,91.0,2485.0,621.25,826.0,421.0,20.0,5.0,6.2,4.1,44.0,5.5,8.0,1.0,250.0,62.5,88.0,29.0,72.0,18.0,40.0,9.0,674.0,168.5,262.0,81.0,45.7,11.425,17.9,6.6,143.0,35.75,63.0,18.0,16.0,2.0,5.0,1.0
62,2020,104487,DeeJay Dallas,Running Back,RB,Miami,Hurricanes,MIA,http://insider.espn.com/nfl/draft/player/_/id/104487,38.0,144.0,4.0,False,(Compensatory Selection),Seattle Seahawks,SEA,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sea.png,38696dea2280fbdbfe54002219b268c3,217.0,70.0,12.0,154.0,57.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104487.png,2020.0,Miami (FL),RB,70.13,217.0,9.25,30.63,,4.58,,33.5,119.0,4.32,7.18,,40312,4240631,Miami,265.0,88.33333333333333,115.0,41.0,1527.0,509.0,693.0,217.0,17.0,5.666666666666667,6.0,5.3,34.0,5.666666666666667,8.0,3.0,184.0,61.333333333333336,83.0,39.0,28.0,9.333333333333334,14.0,4.0,317.0,105.66666666666669,140.0,85.0,41.5,13.833333333333334,23.0,8.5,117.0,39.0,49.0,26.0,4.0,0.6666666666666666,2.0,0.0
63,2020,104448,Eno Benjamin,Running Back,RB,Arizona State,Sun Devils,ASU,http://insider.espn.com/nfl/draft/player/_/id/104448,8.0,222.0,7.0,False,,Arizona Cardinals,ARI,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ari.png,f9e09faa216fd14c3cbf6d622efe871e,207.0,69.0,14.0,180.0,53.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104448.png,2020.0,Arizona State,RB,68.88,207.0,8.63,31.25,,4.57,12.0,39.0,122.0,4.25,6.97,,44269,4242873,Arizona State,576.0,192.0,300.0,23.0,2867.0,955.6666666666666,1642.0,142.0,16.0,5.333333333333333,6.2,4.3,54.0,9.0,16.0,1.0,103.0,34.333333333333336,49.0,21.0,82.0,27.33333333333333,42.0,5.0,625.0,208.33333333333331,347.0,15.0,18.8,6.266666666666667,8.3,3.0,114.0,38.0,72.0,13.0,8.0,1.3333333333333333,2.0,0.0
64,2020,104494,James Robinson,Running Back,RB,Illinois State,Redbirds,ILST,http://insider.espn.com/nfl/draft/player/_/id/104494,,,,,,,,,93bc936d51bd3247bf9300e4b6e2a9c8,219.0,69.0,16.0,184.0,51.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104494.png,2020.0,Illinois State,RB,69.0,219.0,8.75,29.63,,4.64,24.0,40.0,125.0,4.19,7.03,,46567,4052042,Illinois State,569.0,142.25,364.0,0.0,3189.0,797.25,1899.0,0.0,11.5,2.875,6.3,0.0,74.0,9.25,18.0,0.0,134.0,33.5,77.0,0.0,37.0,18.5,21.0,16.0,244.0,122.0,164.0,80.0,12.8,6.4,7.8,5.0,61.0,30.5,43.0,18.0,3.0,0.5,1.0,0.0
65,2020,104447,Salvon Ahmed,Running Back,RB,Washington,Huskies,WASH,http://insider.espn.com/nfl/draft/player/_/id/104447,,,,,,,,,4994d715a01266e6ddbf8280b6c9f7c3,197.0,70.875,17.0,194.0,50.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104447.png,2020.0,Washington,RB,70.88,197.0,8.75,29.25,,4.62,,34.5,120.0,,,,46802,4243315,Washington,353.0,117.66666666666669,188.0,61.0,2016.0,672.0,1020.0,388.0,17.6,5.866666666666667,6.4,5.4,42.0,7.0,11.0,3.0,206.0,68.66666666666667,89.0,58.0,50.0,16.666666666666668,21.0,13.0,331.0,110.33333333333331,170.0,77.0,19.3,6.433333333333334,8.1,5.3,60.0,20.0,26.0,11.0,0.0,0.0,0.0,0.0
66,2020,104496,Levante Bellamy,Running Back,RB,Western Michigan,Broncos,WMU,http://insider.espn.com/nfl/draft/player/_/id/104496,,,,,,,,,15f3604a8c300b863ee98b0a8c2da5e9,192.0,68.875,18.0,198.0,49.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104496.png,2020.0,Western Michigan,RB,68.88,192.0,8.75,30.25,,4.5,16.0,39.5,125.0,,,,46904,3916721,Western Michigan,617.0,123.4,266.0,20.0,3720.0,744.0,1472.0,133.0,32.6,6.5200000000000005,8.0,5.5,70.0,7.0,23.0,1.0,288.0,57.6,75.0,27.0,57.0,11.4,30.0,1.0,370.0,74.0,185.0,4.0,39.6,7.92,18.0,3.7,111.0,22.2,58.0,4.0,2.0,0.2,1.0,0.0
67,2020,104453,Javon Leake,Running Back,RB,Maryland,Terrapins,MD,http://insider.espn.com/nfl/draft/player/_/id/104453,,,,,,,,,7abe18c0ddd6feec5945e7527b571bd4,215.0,72.125,20.0,216.0,45.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104453.png,2020.0,Maryland,RB,72.13,215.0,9.63,31.5,,4.65,,34.0,125.0,,,,47348,4241940,Maryland,145.0,48.333333333333336,102.0,9.0,1144.0,381.3333333333333,736.0,99.0,27.3,9.1,11.0,7.2,34.0,5.666666666666667,8.0,2.0,189.0,63.0,64.0,61.0,10.0,5.0,9.0,1.0,59.0,29.5,55.0,4.0,10.1,5.05,6.1,4.0,37.0,18.5,33.0,4.0,0.0,0.0,0.0,0.0
68,2020,104465,J.J. Taylor,Running Back,RB,Arizona,Wildcats,ARIZ,http://insider.espn.com/nfl/draft/player/_/id/104465,,,,,,,,,c027e57a825bacb42a8fa422be619848,185.0,65.25,21.0,221.0,44.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104465.png,2020.0,Arizona,RB,66.0,185.0,8.5,28.75,,4.61,19.0,34.5,118.0,4.15,7.0,,47618,4039607,Arizona,587.0,146.75,255.0,38.0,3263.0,815.75,1434.0,261.0,23.2,5.799999999999999,6.9,4.9,36.0,4.5,6.0,2.0,244.0,61.0,79.0,40.0,62.0,15.5,32.0,2.0,487.0,121.75,289.0,16.0,29.4,7.35,9.0,4.1,82.0,20.5,28.0,16.0,4.0,0.5,2.0,0.0
69,2020,104230,JaMycal Hasty,Running Back,RB,Baylor,Bears,BAY,http://insider.espn.com/nfl/draft/player/_/id/104230,,,,,,,,,6602ab198fbd55e7b230c9b66d5d6435,205.0,68.0,26.0,271.0,35.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104230.png,2020.0,Baylor,RB,68.0,205.0,9.13,31.13,,4.55,15.0,39.0,123.0,4.03,,,49268,3928925,Baylor,386.0,96.5,119.0,76.0,1998.0,499.5,627.0,314.0,20.4,5.1000000000000005,5.8,4.1,30.0,3.75,7.0,1.0,199.0,49.75,73.0,31.0,79.0,19.75,26.0,3.0,485.0,121.25,184.0,26.0,26.8,6.699999999999999,8.7,4.2,135.0,33.75,63.0,17.0,2.0,0.25,1.0,0.0
70,2020,104516,Brian Herrien,Running Back,RB,Georgia,Bulldogs,UGA,http://insider.espn.com/nfl/draft/player/_/id/104516,,,,,,,,,503a9d3b3f17e4b06414ae5123461f55,209.0,71.125,27.0,281.0,34.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104516.png,2020.0,Georgia,RB,71.13,209.0,9.0,29.75,,4.62,18.0,38.5,126.0,4.4,7.12,,49587,4035005,Georgia,277.0,69.25,103.0,50.0,1413.0,353.25,490.0,265.0,20.8,5.2,5.9,4.3,25.0,3.125,6.0,1.0,117.0,29.25,40.0,23.0,28.0,7.0,16.0,2.0,167.0,41.75,110.0,1.0,19.700000000000003,4.925000000000001,7.0,0.5,45.0,11.25,18.0,1.0,4.0,0.5,1.0,0.0
71,2020,104519,Scottie Phillips,Running Back,RB,Ole Miss,Rebels,MISS,http://insider.espn.com/nfl/draft/player/_/id/104519,,,,,,,,,a50e1ab07a66ade43f212243e10ef66d,209.0,68.0,28.0,285.0,33.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104519.png,2020.0,Mississippi,RB,68.0,211.0,8.5,29.38,,4.56,29.0,30.0,114.0,4.53,7.4,,49807,4362878,Ole Miss,278.0,139.0,153.0,125.0,1470.0,735.0,928.0,542.0,10.4,5.199999999999999,6.1,4.3,34.0,8.5,12.0,5.0,103.0,51.5,65.0,38.0,18.0,9.0,10.0,8.0,182.0,91.0,105.0,77.0,20.1,10.05,10.5,9.6,60.0,30.0,38.0,22.0,6.0,1.5,2.0,1.0
72,2020,104525,Rico Dowdle,Running Back,RB,South Carolina,Gamecocks,SC,http://insider.espn.com/nfl/draft/player/_/id/104525,,,,,,,,,da1e8487d66d6ff07438e9d6e77856e0,213.0,71.25,29.0,289.0,32.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104525.png,2020.0,South Carolina,RB,72.0,215.0,9.5,31.38,,4.54,,38.0,127.0,,,,50040,4038815,South Carolina,428.0,107.0,133.0,66.0,2167.0,541.75,764.0,251.0,19.5,4.875,5.7,3.8,32.0,4.0,6.0,2.0,139.0,34.75,44.0,30.0,62.0,15.5,22.0,11.0,483.0,120.75,167.0,55.0,32.4,8.1,11.6,3.7,101.0,25.25,34.0,19.0,6.0,0.75,1.0,0.0
73,2020,104403,Darius Anderson,Running Back,RB,TCU,Horned Frogs,TCU,http://insider.espn.com/nfl/draft/player/_/id/104403,,,,,,,,,43f7ee51c02aeb61a7f78fc99bce9807,208.0,70.5,30.0,303.0,31.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104403.png,2020.0,Texas Christian,RB,70.5,208.0,9.63,30.5,,4.61,19.0,36.0,128.0,4.19,,,50726,4038533,TCU,430.0,107.5,151.0,27.0,2418.0,604.5,823.0,229.0,24.700000000000003,6.175000000000001,8.5,4.8,36.0,4.5,8.0,1.0,282.0,70.5,93.0,42.0,43.0,10.75,22.0,5.0,224.0,56.0,128.0,19.0,18.8,4.7,6.3,2.7,68.0,17.0,32.0,6.0,0.0,0.0,0.0,0.0
74,2021,104766,Najee Harris,Running Back,RB,Alabama,Crimson Tide,ALA,http://insider.espn.com/nfl/draft/player/_/id/104766,24.0,24.0,1.0,False,,Pittsburgh Steelers,PIT,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/pit.png,c1c771f175c33915f07ed4c9a11c7ad4,232.0,73.0,2.0,28.0,89.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104766.png,2021.0,Alabama,RB,73.38,232.0,10.25,33.375,,,,,115.0,,,,52032,4241457,Alabama,638.0,159.5,251.0,61.0,3843.0,960.75,1466.0,370.0,24.500000000000004,6.125000000000001,6.7,5.8,66.0,9.428571428571429,26.0,3.0,151.0,37.75,53.0,31.0,80.0,20.0,43.0,4.0,781.0,195.25,425.0,7.0,30.5,7.625,11.3,1.8,94.0,23.5,42.0,4.0,18.0,2.571428571428572,7.0,0.0
75,2021,104752,Travis Etienne,Running Back,RB,Clemson,Tigers,CLEM,http://insider.espn.com/nfl/draft/player/_/id/104752,25.0,25.0,1.0,True,From LAR,Jacksonville Jaguars,JAX,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/jax.png,199fffcadda81e7055f5bbbfa0823e33,215.0,70.0,1.0,22.0,90.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104752.png,2021.0,Clemson,RB,70.13,215.0,9.375,30.125,,4.48,16.0,32.5,126.0,,,,52117,4239996,Clemson,686.0,171.5,207.0,107.0,4952.0,1238.0,1658.0,766.0,28.5,7.125,8.1,5.4,126.0,18.0,24.0,13.0,318.0,79.5,90.0,72.0,102.0,25.5,48.0,5.0,1155.0,288.75,588.0,57.0,41.9,10.475,12.3,6.5,146.0,36.5,53.0,23.0,14.0,2.0,4.0,0.0
76,2021,105146,Javonte Williams,Running Back,RB,North Carolina,Tar Heels,UNC,http://insider.espn.com/nfl/draft/player/_/id/105146,3.0,35.0,2.0,True,From ATL,Denver Broncos,DEN,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/den.png,0e04df017c441b1e01a3f73ab6f4eb61,212.0,70.0,3.0,35.0,88.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105146.png,2021.0,North Carolina,RB,69.63,212.0,9.375,30.875,,4.6,20.0,35.0,121.0,4.13,7.02,,52569,4361579,North Carolina,366.0,122.0,166.0,43.0,2297.0,765.6666666666666,1140.0,224.0,18.1,6.033333333333334,7.3,5.2,39.0,7.8,19.0,5.0,127.0,42.333333333333336,65.0,22.0,50.0,16.666666666666668,25.0,8.0,539.0,179.66666666666666,305.0,58.0,29.9,9.966666666666669,12.2,7.3,102.0,34.0,41.0,26.0,5.0,1.0,3.0,0.0
77,2021,104826,Michael Carter,Running Back,RB,North Carolina,Tar Heels,UNC,http://insider.espn.com/nfl/draft/player/_/id/104826,2.0,107.0,4.0,False,,New York Jets,NYJ,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyj.png,68ae22987dd5946f914ee5d9d1f9bed2,201.0,68.0,5.0,83.0,74.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104826.png,2021.0,North Carolina,RB,67.88,201.0,8.75,29.125,,4.57,14.0,33.0,117.0,4.02,6.92,,54251,4240657,North Carolina,514.0,128.5,177.0,84.0,3403.0,850.75,1245.0,558.0,26.6,6.65,8.0,5.7,35.0,5.0,9.0,2.0,230.0,57.5,65.0,49.0,82.0,20.5,25.0,11.0,656.0,164.0,267.0,100.0,32.5,8.125,10.7,5.4,142.0,35.5,46.0,24.0,10.0,1.4285714285714286,2.0,1.0
78,2021,104765,Chuba Hubbard,Running Back,RB,Oklahoma State,Cowboys,OKST,http://insider.espn.com/nfl/draft/player/_/id/104765,21.0,126.0,4.0,True,From TEN,Carolina Panthers,CAR,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/car.png,7c6b055149b5aa139e267db2f9dad46f,210.0,72.0,9.0,150.0,61.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104765.png,2021.0,Oklahoma State,RB,72.0,210.0,9.0,32.0,,4.54,18.0,35.0,118.0,4.34,7.37,,57577,4241416,Oklahoma State,585.0,195.0,328.0,124.0,3459.0,1153.0,2094.0,625.0,17.1,5.7,6.4,4.7,61.0,12.2,21.0,5.0,157.0,52.333333333333336,92.0,32.0,53.0,17.666666666666668,23.0,8.0,479.0,159.66666666666666,229.0,52.0,25.5,8.5,10.4,6.5,121.0,40.333333333333336,54.0,21.0,5.0,1.0,2.0,0.0
79,2021,104788,Kenneth Gainwell,Running Back,RB,Memphis,Tigers,MEM,http://insider.espn.com/nfl/draft/player/_/id/104788,6.0,150.0,5.0,False,,Philadelphia Eagles,PHI,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/phi.png,1e1ae097bace9b304fb3bed254619570,201.0,68.0,8.0,142.0,63.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104788.png,2021.0,Memphis,RB,68.38,201.0,9.875,30.625,,4.5,19.0,34.0,119.0,4.5,7.35,,57222,4371733,Memphis,235.0,117.5,231.0,4.0,1550.0,775.0,1459.0,91.0,29.1,14.55,22.8,6.3,28.0,7.0,13.0,1.0,147.0,73.5,75.0,72.0,57.0,28.5,51.0,6.0,662.0,331.0,610.0,52.0,20.7,10.35,12.0,8.7,82.0,41.0,68.0,14.0,6.0,1.5,3.0,0.0
80,2021,105350,Gary Brightwell,Running Back,RB,Arizona,Wildcats,ARIZ,http://insider.espn.com/nfl/draft/player/_/id/105350,12.0,196.0,6.0,False,,New York Giants,NYG,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyg.png,f4c45aab2eeeb3b02b717d979c91e93c,218.0,71.0,24.0,312.0,31.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105350.png,2021.0,Arizona,RB,70.75,218.0,9.375,31.0,,4.65,15.0,33.5,116.0,4.52,7.6,,64664,4245645,Arizona,245.0,61.25,91.0,0.0,1305.0,326.25,525.0,0.0,16.1,4.025,5.9,0.0,17.0,2.833333333333333,5.0,0.0,200.0,50.0,94.0,0.0,19.0,6.333333333333333,13.0,2.0,121.0,40.333333333333336,59.0,9.0,23.4,7.8,14.8,4.1,62.0,20.666666666666668,38.0,9.0,2.0,0.4,1.0,0.0
